,name,scores,latitude,longitude,url
90,Domaine Des Escaunes,"9,1",48.6463114,7.3951882,https://www.booking.com/hotel/fr/domaine-des-escaunes-sernhac.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=5700601_91018274_0_42_0&highlighted_blocks=5700601_91018274_0_42_0&matching_block_id=5700601_91018274_0_42_0&sr_pri_blocks=5700601_91018274_0_42_0__81900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
91,Kyriad Direct Soissons,"6,7",48.6463114,7.3951882,https://www.booking.com/hotel/fr/campanile-soissons.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=24155_102710589_2_34_0&highlighted_blocks=24155_102710589_2_34_0&matching_block_id=24155_102710589_2_34_0&sr_pri_blocks=24155_102710589_2_34_0__30820&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
92,Le Roi du Sundgau près de la Horse - Mooslargue,"8,3",48.6463114,7.3951882,https://www.booking.com/hotel/fr/le-roi-du-sundgau.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=183494801_358309210_4_0_0&highlighted_blocks=183494801_358309210_4_0_0&matching_block_id=183494801_358309210_4_0_0&sr_pri_blocks=183494801_358309210_4_0_0__44300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
93,ibis budget Marseille Aeroport Provence,"6,8",48.6463114,7.3951882,https://www.booking.com/hotel/fr/etap-marseille-aeroport.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=28490302_376292565_2_2_0&highlighted_blocks=28490302_376292565_2_2_0&matching_block_id=28490302_376292565_2_2_0&sr_pri_blocks=28490302_376292565_2_2_0__42000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
94,La Dépendance,"8,9",48.6463114,7.3951882,https://www.booking.com/hotel/fr/pavillonlouvrerivoli.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=21758112_94349868_0_0_0&highlighted_blocks=21758112_94349868_0_0_0&matching_block_id=21758112_94349868_0_0_0&sr_pri_blocks=21758112_94349868_0_0_0__114870&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
95,Hôtel des Arts Montmartre,"9,6",48.6463114,7.3951882,https://www.booking.com/hotel/fr/hoteldesarts.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=5065702_0_2_0_0&highlighted_blocks=5065702_0_2_0_0&matching_block_id=5065702_0_2_0_0&sr_pri_blocks=5065702_0_2_0_0__123506&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
96,Premiere Classe Gueret,"6,4",48.6463114,7.3951882,https://www.booking.com/hotel/fr/gueret.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=5471902_187456551_3_2_0&highlighted_blocks=5471902_187456551_3_2_0&matching_block_id=5471902_187456551_3_2_0&sr_pri_blocks=5471902_187456551_3_2_0__27500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
97,Grand Hotel Dore,"8,2",48.6463114,7.3951882,https://www.booking.com/hotel/fr/grand-dore.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=5351502_363196047_0_2_0&highlighted_blocks=5351502_363196047_0_2_0&matching_block_id=5351502_363196047_0_2_0&sr_pri_blocks=5351502_363196047_0_2_0__104000&from=searchresults#hotelTmpl
98,Le Hameau de mon Père,10,48.6463114,7.3951882,https://www.booking.com/hotel/fr/le-hameau-de-mon-pere.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=967417503_369195746_2_42_0&highlighted_blocks=967417503_369195746_2_42_0&matching_block_id=967417503_369195746_2_42_0&sr_pri_blocks=967417503_369195746_2_42_0__473340&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
99,Hotel du Nord - Ville-Haute,"8,1",48.6463114,7.3951882,https://www.booking.com/hotel/fr/du-nord-saint-flour.fr.html?label=fr-fr-booking-desktop-DCpBIW3k2*WIo8XuzMdB9AS652796013276%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056191%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-16&dest_id=73&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&nflt=ht_id%3D204&srpvid=061c9b110ed900f3&srepoch=1700690596&all_sr_blocks=327537108_266154356_2_2_0&highlighted_blocks=327537108_266154356_2_2_0&matching_block_id=327537108_266154356_2_2_0&sr_pri_blocks=327537108_266154356_2_2_0__32500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
